symbol,roa,roe,mce,niev,aegr,afcf,inc,avrt,wacc,ytd,exp_rat,debt / assets,inc / earn,roc
MSEX,0.04,0.11,4.34,0.02,4.31,-12.09,['1896'],0.1,0.06,10.6,0.75,0.3,0.23,0.04
MSDA,-0.01,0.12,-16.06,-0.01,0.0,0.0,,0.05,0.05,20.5,0.0,0.0,0.0,-0.01
MSCI,0.14,-4.05,-260.49,0.02,12.79,-14.01,['1998'],-1.88,0.11,0.57,0.46,0.76,0.14,0.18
MSC,-0.04,-0.15,0.29,-1.09,-445.04,-93.59,,-0.12,-0.0,-8.33,2.74,0.63,-0.49,-0.05
MSBI,0.01,0.08,0.91,0.13,80.91,-8.69,['1881'],0.05,0.03,20.3,0.57,0.07,0.0,0.04
MSB,1.21,2.23,8.56,0.26,45.88,10.29,['1961'],2.33,2.33,23.73,0.04,0.0,0.0,2.12
MSAC,-0.27,-2.07,-17.47,0.02,0.0,0.0,,-1.3,-1.3,-13.77,0.0,0.0,0.0,-1.91
MSA,0.06,0.14,6.59,0.0,-27.24,20.69,['1914'],0.13,0.08,8.49,0.82,0.25,0.04,0.07
MS,0.01,0.13,1.71,0.09,20.56,-172.09,['1924'],0.08,0.02,12.7,0.61,0.18,0.0,0.02
MRVL,0.02,0.02,2.44,-0.01,-350.11,11.86,['1995'],0.03,0.02,33.53,1.01,0.2,-2.36,0.02
MRVI,0.04,0.38,6.03,0.1,-661.96,-104.05,,0.23,0.12,5.55,0.32,0.27,0.06,0.04
MRUS,-0.21,-0.43,2.05,-0.1,42.67,,,-0.42,-0.42,-6.58,2.83,0.0,-0.0,-0.25
MRTX,-0.38,-0.43,3.61,-0.12,82.36,-43.21,['1995'],-0.6,-0.6,-7.67,8.95,0.0,0.0,-0.43
MRTN,0.08,0.11,2.71,0.05,15.9,-171.51,['1946'],0.14,0.14,8.54,0.9,0.0,0.0,0.09
MRSN,-0.56,-2.36,3.95,-0.35,83.06,-24.28,,-1.74,-1.44,-14.97,3927.93,0.12,-0.01,-2.21
MRO,0.01,0.02,2.2,0.04,-207.9,33.57,['1887'],0.02,0.03,50.3,0.8,0.23,0.18,0.01
MRNS,-0.55,-0.99,3.54,-0.57,39.48,-18.96,,-1.04,-0.54,-6.36,7.18,0.3,-0.03,-0.66
MRNA,-0.03,-0.03,5.16,0.17,-551.51,-73.82,,-0.04,-0.04,-25.4,0.28,0.0,0.0,-0.01
MRM,-0.03,-0.54,0.06,-18.44,0.0,11491.97,,-0.3,-0.12,-4.53,0.0,0.12,-0.02,-0.05
MRKR,-1.02,-1.25,0.58,-1.65,-1.89,-20.53,['1999'],-1.64,-1.64,-17.01,32.79,0.0,0.0,-1.12
MRK,0.1,0.31,7.25,0.05,38.23,5.31,['1891'],0.26,0.15,5.35,0.67,0.29,0.05,0.13
MRIN,-0.44,-0.79,0.38,-0.74,-21.52,180.4,,-0.84,-0.82,-9.39,1.57,0.02,-0.01,-0.65
MREO,-0.84,2.31,0.98,0.15,90.2,134.53,,0.32,0.31,6.22,1.57,0.11,-0.18,-1.03
MRCY,0.03,0.04,1.89,0.0,-8.73,-57.77,['1981'],0.05,0.04,20.4,0.93,0.2,0.14,0.03
MRCC,0.02,0.06,0.76,0.17,669.71,54.19,,0.05,0.05,20.5,0.28,0.56,0.42,0.02
MRC,-0.03,-0.16,3.0,-0.01,-314.92,106.41,['1921'],-0.11,-0.02,-9.29,1.0,0.18,2.3,-0.04
MRBK,0.01,0.14,1.24,0.17,71.75,-122.55,,0.08,0.06,13.1,0.69,0.02,0.0,0.09
MRAM,-0.24,-0.46,4.69,0.03,-70.12,40.88,,-0.47,-0.43,-6.43,0.91,0.04,0.11,-0.33
MRAI,-0.46,0.89,0.66,-0.81,212.6,-58.45,,-0.02,,,2.11,,-0.03,-0.64
MQ,-0.15,0.14,2.27,-0.05,112.83,-77.07,,-0.08,-0.08,-13.3,1.31,0.0,0.0,-0.21
MPX,0.23,0.32,3.94,0.07,5.75,-1210.79,['1965'],0.39,0.39,6.46,0.88,0.0,0.0,0.28
MPWR,0.13,0.17,14.08,0.01,33.89,-16.82,['1997'],0.22,0.22,6.75,0.78,0.0,,0.15
MPW,0.05,0.1,0.91,0.09,1.35,-17.67,,0.1,0.06,10.6,0.32,0.55,0.34,0.05
MPTI,0.1,0.15,0.0,0.0,0.0,-54.81,['1965'],0.18,,,0.0,,0.01,0.15
MPRA,-0.0,0.03,-14.29,-0.0,0.0,0.0,,0.02,0.02,50.2,0.0,0.0,0.0,-0.0
MPLX,0.04,0.1,3.09,0.09,-235.17,-38.78,,0.09,0.06,11.71,0.62,0.51,0.21,0.04
MPLN,-0.01,-0.03,0.42,0.1,-1884.64,-9.39,['1980'],-0.02,0.03,-49.7,0.64,0.59,0.67,-0.01
MPC,0.01,0.02,2.84,0.13,-225.62,-502.27,['1887'],0.02,0.03,50.3,0.97,0.29,0.34,0.02
MPB,0.01,0.07,1.07,0.06,42.33,-64.68,['1868'],0.05,0.04,20.4,0.58,0.02,0.0,0.05
MPAC,-0.01,0.38,-31.94,-0.01,0.0,0.0,,0.18,0.18,7.36,0.0,0.0,0.0,-0.02
MPAA,0.0,0.01,0.68,0.03,-155.81,-493.02,['1968'],0.0,0.04,inf,0.94,0.01,0.43,0.0
MP,-0.04,0.37,5.81,0.02,-181.82,-218.74,,0.14,0.09,8.04,0.45,0.36,0.05,-0.06
MOXC,-0.23,-3.8,2.65,-0.16,0.0,100.68,,-2.13,-2.13,-21.77,0.0,0.0,-0.02,-3.8
MOVE,-1.32,0.19,1.81,-0.37,0.0,-38.5,,-1.23,,,0.0,,-0.04,-1.55
MOV,0.02,0.03,1.56,0.12,-191.34,57.36,1961,0.04,,,0.84,,0.01,0.03
MOTS,-0.8,-1.53,6.7,-0.29,-4.67,3.33,,-1.56,-0.68,-7.44,46.84,0.44,-0.04,-1.11
MOS,0.02,0.04,1.71,0.09,-114.9,-184.86,,0.04,0.04,25.4,0.78,0.15,0.07,0.02
MORN,0.09,0.16,7.57,0.02,5.54,-11.7,['1984'],0.17,0.14,7.28,0.83,0.13,0.04,0.11
MORF,-0.18,-0.11,3.01,-0.09,66.0,-107.84,,-0.24,-0.24,-6.57,5.84,0.0,,-0.21
MOR,0.0,0.0,0.0,0.0,0.0,0.0,['1992'],0.0,0.0,10.0,0.0,0.0,0.0,0.0
MOND,-0.19,-1.74,0.0,0.0,-6.78,-60.79,,-1.06,0.38,2.86,1.24,0.81,-1.06,-0.24
MON,-0.01,-0.48,-17.07,0.02,0.0,-99.97,,-0.25,-0.25,-6.5,0.0,0.0,0.0,-0.29
MOMO,0.05,0.09,0.11,-2.58,-87.4,46.19,,0.1,0.07,10.7,0.86,0.25,0.04,0.06
MOLN,-0.32,-0.56,2.12,-0.28,24.19,558.07,,-0.6,-0.6,-7.67,7.5,0.0,-0.01,-0.44
MOH,0.08,0.34,7.45,0.03,-2.17,-93.75,['1980'],0.25,0.16,5.6,0.96,0.18,0.11,0.18
MOGU,-0.44,-0.57,0.3,-2.71,122.37,26.51,,-0.72,-0.72,-8.59,2.29,0.0,0.0,-0.55
MOGO,-0.11,-1.58,0.17,-0.71,40.12,-91.99,,-0.9,-0.68,-7.91,2.1,0.22,0.0,-0.13
MOG.B,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,0.0,0.0,0.0
MOG.A,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,0.0,0.0,0.0
MOFG,0.01,0.08,1.03,0.13,302.7,143.56,['1983'],0.05,0.04,20.4,0.53,0.02,0.0,0.06
MODV,0.01,0.04,2.84,-0.01,2961.26,-33.72,['1996'],0.03,0.04,33.73,0.95,0.48,0.46,0.01
MODN,-0.1,-0.36,11.44,-0.02,18.95,-43.17,['1999'],-0.28,-0.09,-4.47,1.06,0.34,-1.2,-0.17
MODG,0.03,0.04,0.0,0.0,-212.57,-179.45,['1982'],0.05,0.06,20.6,0.93,0.13,0.51,0.04
MODD,-1.73,0.36,2.15,-0.98,100.24,-42.0,,-1.55,-1.55,-16.15,inf,0.0,-0.18,0.72
MOD,-0.01,-0.07,2.44,0.08,3078.08,-312.48,['1916'],-0.05,-0.01,-20.1,0.95,0.24,0.17,-0.02
MOBV,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,0.0,0.0,0.0
MOBQ,-2.47,-5.72,-2.33,-3.31,-20.67,184.1,['1998'],-5.33,-309.97,-3099.89,5.96,0.29,-0.11,-3.45
MOB,-0.52,-0.94,0.0,0.0,-3.91,24.0,,-0.99,-0.99,-10.91,1.69,0.0,-0.02,-0.68
MO,0.06,0.07,-53.86,0.03,-202.88,-0.17,['1822'],0.1,0.04,10.4,0.43,0.68,0.1,0.09
MNTX,-0.05,-0.13,1.57,-0.05,-13.9,-42.61,['1993'],-0.12,-0.08,-9.13,1.01,0.13,-0.89,-0.08
MNTV,-0.14,-0.39,3.34,-0.1,2.1,-13.62,['1999'],-0.34,-0.2,-4.94,1.2,0.22,-0.11,-0.18
MNTS,-2.46,-0.14,0.61,1.49,620.87,-61.72,,-2.53,,,303.31,,-0.14,-2.99
MNTN,-0.0,0.11,0.0,0.0,0.0,0.0,,0.06,0.06,17.27,0.0,0.0,0.0,-0.0
MNTK,0.03,0.06,8.63,-0.0,-99.68,-155.65,['1980'],0.06,0.04,17.07,0.97,0.25,0.64,0.04
MNST,0.21,0.26,8.3,0.03,12.17,1.31,['1985'],0.34,0.34,6.34,0.67,0.0,0.0,0.24
MNSO,-0.04,0.75,0.49,0.19,94.89,-3.22,,0.34,0.34,6.34,0.92,0.0,0.04,-0.09
MNSB,0.01,0.11,1.36,0.1,35.07,-33.97,,0.06,0.05,17.17,0.52,0.02,0.0,0.08
MNRO,0.04,0.08,1.96,0.04,3.77,2.04,['1957'],0.08,0.09,13.4,0.93,0.09,0.24,0.04
MNRL,0.02,0.03,3.25,0.03,-245.22,-622.67,,0.04,0.04,25.4,0.47,0.11,0.02,0.02
MNPR,-0.39,-0.42,1.76,-0.27,41.5,-27.58,,-0.6,-0.6,-7.67,inf,0.0,0.0,-0.42
MNOV,-0.16,-0.17,1.56,-0.08,-10.54,-0.2,,-0.24,-0.24,-6.57,3.53,0.0,0.0,-0.17
MNMD,-0.84,-0.96,7.39,-0.08,129.59,-62.63,,-1.32,-1.32,-13.96,inf,0.0,-0.0,-0.96
MNKD,-0.54,0.37,-5.59,-0.07,3.78,32.03,['1991'],-0.36,1.28,10.02,1.71,0.88,-0.31,-1.62
MNDY,-0.53,0.41,6.63,-0.03,25.54,-488.96,,-0.33,-0.33,-6.33,1.41,0.0,-0.0,-3.34
MNDO,0.18,0.24,1.85,0.14,5.14,-11.96,['1995'],0.3,0.3,6.33,0.74,0.0,0.0,0.21
MMYT,-0.15,-0.19,3.54,-0.01,20.32,597.5,,-0.24,-0.18,-5.97,1.09,0.15,-0.54,-0.18
MMX,0.03,0.03,1.77,0.04,-263.56,-17.12,,0.04,0.04,25.4,0.63,0.03,0.05,0.03
MMSI,0.01,0.02,3.92,0.01,-319.96,-2215.75,['1987'],0.02,0.02,50.2,0.9,0.14,0.05,0.02
MMS,0.12,0.19,3.05,0.06,11.31,-5.09,['1975'],0.22,0.12,5.75,0.9,0.35,0.04,0.15
MMP,0.13,0.44,5.9,0.09,-7.75,8.35,,0.35,0.13,4.16,0.65,0.63,0.24,0.14
MMMB,0.12,0.98,4.41,-0.01,99.05,2229.31,,0.61,0.27,4.34,1.0,0.31,0.92,0.19
MMM,0.12,0.45,4.81,0.08,4.58,-5.08,['1902'],0.34,0.18,4.74,0.78,0.34,0.06,0.15
MMLP,-0.05,1.2,-2.51,-0.0,-202.01,54.4,,0.55,0.05,2.32,0.93,0.86,0.94,-0.07
MMI,0.11,0.16,2.11,0.1,58.81,142.83,['1971'],0.19,,,0.85,,0.0,0.14
MMC,0.07,0.24,7.94,0.04,25.74,-9.84,['1871'],0.19,0.11,6.36,0.76,0.32,0.09,0.09
MMAT,-0.66,0.49,1.57,-0.17,262.19,-26.22,,-0.42,-0.41,-6.48,10.32,0.01,-0.03,-3.03
MLVF,0.0,0.03,0.77,-0.0,-59.88,-16.38,['1887'],0.02,0.02,50.2,0.96,0.02,0.0,0.02
MLTX,-6.65,5.49,0.0,0.0,0.0,0.0,,-3.9,-3.9,-39.26,inf,0.0,0.0,5.64
MLSS,-0.76,-2.53,2.57,-0.16,-2.77,-3.11,['1989'],-2.02,-2.02,-20.7,1.72,0.0,-0.0,-2.58
MLR,0.08,0.12,1.09,0.05,-17.78,165.18,['1990'],0.14,,,0.97,,0.06,0.11
MLP,-0.1,-0.18,7.37,-0.02,-741.69,-13.36,['1909'],-0.19,,,1.25,,-0.04,-0.11
MLNK,-0.0,-0.01,2.18,-0.01,-190.92,-49.85,['1998'],-0.0,0.03,-inf,0.86,0.41,0.85,-0.0
MLM,0.06,0.11,3.49,0.03,15.15,-25.61,['1939'],0.12,0.08,9.13,0.8,0.35,0.14,0.06
MLKN,0.04,0.1,1.08,-0.02,-775.95,-138.03,['1905'],0.09,0.06,11.71,0.96,0.31,0.26,0.06
MLI,0.13,0.23,3.25,0.12,90.23,-22.51,['1917'],0.24,0.24,6.57,0.84,0.0,0.01,0.16
MLCO,-0.04,-1.04,16.9,-0.2,-154.89,-28.39,,-0.56,0.03,-1.49,1.27,0.74,-0.64,-0.04
MLAI,-0.0,0.07,-43.44,-0.0,0.0,0.0,,0.04,0.04,25.4,0.0,0.0,0.0,-0.0
MLAC,-0.01,-0.06,-17.7,0.03,0.0,-75.06,,-0.04,-0.04,-25.4,0.0,0.0,0.0,0.04
MLAB,0.02,0.02,2.32,0.0,-11.65,-3.86,['1982'],0.03,0.02,33.53,0.93,0.31,0.29,0.02
ML,-0.56,-0.1,0.76,-1.05,105.8,-1441.65,,-0.61,-0.31,-4.74,1.21,0.38,-0.21,-0.69
MKTX,0.21,0.28,9.92,0.02,16.93,-4.52,,0.35,0.35,6.36,0.52,0.0,0.0,0.24
MKTW,,,-0.97,-21.49,-629.07,8.38,['1999'],,,,2.74,,-0.0,
MKSI,0.1,0.15,1.6,0.12,47.53,4.65,['1961'],0.18,0.15,7.06,0.75,0.18,0.03,0.11
MKL,0.03,0.1,1.29,0.13,-451.36,-28.16,['1930'],0.08,0.07,13.2,0.75,0.09,0.06,0.03
MKFG,-0.17,0.25,0.84,0.02,-80.62,156.76,,-0.05,,,1.65,,-0.0,-0.21
MKC,0.07,0.21,5.17,0.03,-5.77,9.12,['1889'],0.18,0.11,6.66,0.82,0.3,0.12,0.09
MIXT,0.08,0.11,1.58,0.04,-10.56,-1277.55,['1996'],0.14,0.14,8.54,0.89,0.0,0.03,0.09
MITT,-0.06,-0.5,0.4,0.75,1716.14,,,-0.31,-0.08,-4.03,0.29,0.3,0.0,-0.06
MITQ,-0.09,0.52,1.32,-0.11,0.0,-65.98,,0.17,,,0.0,,-0.02,-0.28
MITK,-0.01,-0.01,2.46,0.02,-423.68,-56.2,['1986'],-0.02,0.0,-50.0,0.81,0.29,0.22,-0.01
MITA,0.03,-0.44,-17.08,0.03,0.0,0.0,,-0.19,-0.19,-7.16,0.0,0.0,0.0,0.03
MIT,,,,,,,,,,,,,,
MIST,-0.35,-0.2,1.29,-0.3,38.15,,,-0.45,-0.45,-6.72,3.87,0.0,0.0,-0.37
MIRO,-0.91,0.01,1.55,-0.17,98.53,-25.95,,-0.9,-0.88,-9.91,513.9,0.01,-0.04,0.87
MIRM,-0.39,-0.05,4.66,-0.15,59.93,-62.08,,-0.42,-0.42,-6.58,10.06,0.0,-0.1,-0.43
MIR,-0.1,0.1,0.78,-0.19,30.71,-111.91,,-0.05,-0.0,-20.0,1.1,0.26,-1.78,-0.11
MINM,-0.11,-0.29,0.24,-0.52,1440.33,-35.95,['1977'],-0.26,,,1.13,,-0.04,-0.29
MIND,-0.34,-0.43,-0.9,-2.24,3.69,-10.1,['1987'],-0.56,,,1.63,,0.0,-0.42
MIMO,,,-7.62,-0.57,57.22,10.53,,,,,1.35,0.6,-0.21,
MIGI,-0.36,-0.46,0.2,-1.93,458.3,22.39,,-0.59,-0.54,-7.09,1.43,0.05,-0.09,-0.45
MIDD,0.06,0.17,3.24,0.06,35.19,-0.62,1888,0.15,0.09,7.57,0.82,0.38,0.1,0.07
MICT,-0.37,0.9,0.99,-0.25,188.41,-29.99,,0.08,,,1.68,,,-0.74
MICS,0.0,-0.03,0.0,0.0,-272.6,27.34,['1982'],-0.02,-0.01,-50.1,1.0,0.01,8.38,-0.02
MHUA,0.2,0.26,0.0,0.0,0.0,313.2,['1991'],0.33,0.33,6.33,0.0,0.0,0.01,0.26
MHO,0.08,0.17,0.83,0.29,57.32,-216.82,['1976'],0.16,,,0.86,0.21,,0.1
MHLD,-0.03,-2.19,0.8,0.15,-81.21,10.77,,-1.12,-0.48,-5.69,0.69,0.11,0.63,-0.04
MHK,0.06,0.1,0.83,0.15,18.68,7.22,['1988'],0.11,0.1,10.09,0.88,0.12,0.04,0.07
MHH,0.1,0.19,2.06,0.08,26.33,131.36,['1986'],0.2,0.19,6.9,0.93,0.07,0.05,0.13
MGYR,0.0,0.05,0.94,0.07,66.71,214.38,['1922'],0.02,0.02,50.2,0.66,0.02,0.0,0.03
MGY,-0.14,-0.4,5.7,0.09,-896.13,13.55,,-0.34,-0.21,-5.04,0.44,0.22,0.05,-0.15
MGTX,-0.36,-0.5,1.51,-0.28,3.06,-265.92,,-0.61,-0.61,-7.74,2.94,0.0,-0.0,-0.43
MGTA,-0.42,-0.47,0.39,-1.06,8.67,-6.09,,-0.66,-0.66,-8.12,inf,0.0,0.0,-0.45
MGRC,0.07,0.14,3.28,0.04,5.07,-26.1,['1979'],0.14,0.1,8.14,0.78,0.27,0.08,0.07
MGPI,0.11,0.16,4.22,0.03,44.79,-42.54,['1941'],0.19,0.14,6.66,0.84,0.22,0.04,0.13
MGNX,-0.49,-0.66,1.77,-0.48,9.93,8.25,,-0.82,-0.82,-9.42,3.62,0.0,0.0,-0.59
MGNI,-0.07,-0.22,1.78,0.0,-16.4,-189.39,,-0.18,-0.11,-6.66,1.09,0.27,-0.46,-0.21
MGM,0.02,0.1,2.88,0.07,-10.95,-179.51,['1986'],0.07,0.05,14.79,0.94,0.29,1.35,0.02
MGLD,0.08,0.09,0.0,0.0,242.23,-451.18,['1996'],0.12,0.12,9.53,0.87,0.01,0.01,0.09
MGIC,0.06,0.09,3.25,0.03,14.22,-7.27,1983,0.1,,,0.89,0.04,,0.07
MGI,-0.01,0.14,-5.41,-0.04,148.03,-634.31,,0.06,0.09,17.57,0.93,0.18,0.82,-0.01
MGEE,0.04,0.1,2.5,0.04,7.99,60.61,,0.09,0.07,11.81,0.77,0.26,0.18,0.05
MGAM,-1.05,-1.17,0.0,0.0,0.0,0.0,,-1.64,-1.64,-17.01,0.0,0.0,0.0,-1.17
MGA,0.06,0.14,1.57,0.08,6.59,12.08,['1957'],0.13,0.11,8.79,0.95,0.12,0.06,0.09
MG,-0.04,-0.11,0.57,0.03,-618.83,15.02,['1978'],-0.1,-0.03,-10.3,0.97,0.32,0.5,-0.04
MFIN,-0.0,-0.02,0.64,0.29,508.51,-5.01,['1995'],-0.01,0.01,-99.9,0.43,0.79,0.29,-0.0
MFIC,0.02,0.03,0.0,0.0,-161.36,-5985.68,1940,0.04,0.04,25.4,0.29,0.6,0.36,0.02
MFH,-6.73,0.7,0.95,-2.55,0.0,165.0,,-6.38,-6.38,-63.96,0.0,0.0,0.0,1.33
MFGP,-0.04,-0.19,0.76,-0.2,-68.95,82.13,['1976'],-0.14,-0.16,-8.74,1.01,0.44,-12.57,-0.05
MFG,0.0,0.04,0.0,17.08,127.38,91.36,,0.02,0.01,50.1,0.78,0.08,0.0,0.01
MFC,0.01,0.12,0.65,0.19,12.94,-5.85,['1887'],0.07,0.06,14.89,0.84,0.02,0.11,
MFA,-0.0,0.02,1.94,0.07,-134.27,145.81,['1997'],0.01,0.0,100.0,0.23,0.7,0.0,0.01
MF,-0.91,0.38,-0.04,-4.64,-6.47,7.33,,-0.72,-0.72,-8.59,1.27,0.0,-0.02,3.44
METX,-0.23,-3.9,3.54,-4.84,-134.13,-71.51,,-2.18,-2.18,-22.26,1.39,0.0,-0.01,0.1
METC,0.09,0.12,2.38,0.08,-343.5,13.06,,0.15,0.14,8.07,0.86,0.11,0.06,0.1
META,0.2,0.25,0.0,0.0,25.45,-25.81,,0.32,0.32,6.32,0.6,0.0,0.0,0.22
MET,0.01,0.09,0.96,0.1,9.34,-1.34,['1863'],0.06,0.03,16.97,0.87,0.1,0.1,0.01
MESO,-0.13,-0.17,0.98,-0.19,2.01,3.9,,-0.22,-0.16,-6.15,8.89,0.14,-0.21,-0.14
MESA,0.02,0.07,0.09,0.37,-12.93,-50.24,['1982'],0.06,0.06,17.27,1.1,0.37,-0.67,0.03
MERC,0.03,0.11,1.3,0.19,-373.6,-210.9,['1968'],0.08,0.06,13.1,0.81,0.5,0.2,0.04
MEOH,0.05,0.15,1.75,0.16,-256.99,86.87,['1968'],0.12,0.08,9.13,0.84,0.35,0.2,0.06
MEOA,0.05,-0.6,-14.04,0.04,0.0,0.0,,-0.25,-0.25,-6.5,0.0,0.0,0.0,0.05
MELI,-0.01,-0.04,31.0,0.0,-3870.73,4.87,['1999'],-0.03,0.02,-33.13,0.94,0.22,0.36,-0.02
MEKA,-0.5,1.58,-3.22,-0.49,0.0,0.0,,0.29,0.29,6.35,0.0,0.0,-137.92,-0.5
MEIP,-0.24,-0.71,0.83,-1.25,66.62,-141.53,,-0.6,-0.6,-7.67,2.85,0.0,0.0,-0.28
MEI,0.08,0.13,2.0,0.06,5.8,23.69,['1946'],0.15,0.13,7.97,0.9,0.14,0.03,0.09
MEGL,0.24,1.41,0.0,0.0,0.0,,,0.94,0.94,10.46,0.0,0.0,0.0,0.98
MEG,-0.07,-0.5,4.6,-0.02,44.18,-200.54,,-0.32,-0.19,-5.03,0.97,0.19,0.68,-0.08
MEDS,-0.31,-0.44,1.17,-1.21,-781.93,72.81,,-0.53,,,1.54,,-0.0,-0.36
MEDP,0.09,0.16,8.13,0.02,35.69,-15.32,['1992'],0.17,,,0.83,,0.0,0.14
MED,0.38,0.68,6.9,0.12,43.72,19.82,['1980'],0.72,0.72,8.59,0.86,0.0,0.0,0.63
MEC,-0.0,-0.17,1.37,-0.03,-24.08,-47.15,['1945'],-0.08,-0.05,-13.0,0.98,0.18,0.23,-0.0
MEAC,0.05,-0.67,-17.9,0.04,0.0,0.0,,-0.29,-0.29,-6.35,0.0,0.0,0.0,0.05
ME,-0.37,0.22,1.63,-0.15,9.44,39.93,,-0.26,-0.26,-6.45,1.86,0.0,0.0,-0.52
MDXH,-0.71,-2.08,2.44,-0.25,0.17,8.61,,-1.75,-1.46,-15.17,2.21,0.1,-0.08,-1.01
MDXG,-0.17,50.45,4472.08,-0.03,-0.38,139.52,,25.06,0.15,1.54,1.02,0.26,-1.08,-0.31
MDWT,-0.03,0.11,0.82,-0.29,54.63,197.76,,0.02,,,1.39,,0.0,-0.05
MDWD,-0.22,0.48,-9.16,-0.32,-269.0,-160.62,,0.02,0.02,50.2,1.47,0.0,-0.08,-0.44
MDVL,-1.02,-0.57,0.72,-3.19,38.19,-33.84,,-1.3,-0.85,-9.27,2.97,0.25,-0.01,-1.79
MDV,-0.03,-0.1,0.0,0.0,352.93,-11.22,,-0.08,-0.02,-12.7,0.95,0.41,4.01,-0.04
MDU,0.04,0.12,1.89,0.06,12.14,-80.77,['1924'],0.1,0.07,10.7,0.9,0.29,0.17,0.05
MDT,0.05,0.09,2.03,0.05,6.15,0.84,['1949'],0.1,0.08,10.8,0.79,0.22,0.08,0.06
MDRX,0.09,0.15,1.65,0.06,-238.45,-14.94,['1986'],0.16,0.13,7.55,0.94,0.14,0.15,0.12
MDRR,-0.06,-0.33,0.58,-0.35,44.85,-280.08,,-0.22,0.01,-4.45,0.94,0.72,8.02,-0.06
MDNA,-0.62,-0.89,1.52,-0.71,71.76,-17.1,,-1.06,-1.06,-11.54,inf,0.0,0.0,-0.86
MDLZ,0.06,0.14,3.36,0.05,9.96,-3.49,,0.13,0.09,8.59,0.83,0.26,0.07,0.08
MDJH,-0.06,-0.08,2.83,-0.11,0.0,280.21,,-0.1,-0.1,-11.0,0.0,0.0,0.0,-0.08
MDIA,-0.04,0.75,-0.58,-0.63,0.0,-265.31,,0.34,0.06,3.54,0.0,0.66,2.05,-0.04
MDH,0.01,-0.16,-15.73,0.02,0.0,0.0,,-0.07,-0.07,-14.99,0.0,0.0,0.0,-0.03
MDGS,0.0,0.0,0.0,0.0,0.0,0.0,['1999'],0.0,0.0,10.0,0.0,0.0,0.0,0.0
MDGL,-0.46,-0.59,6.37,-0.19,105.45,-42.23,,-0.76,-0.76,-8.92,inf,0.0,0.0,-0.59
MDC,0.09,0.17,0.89,0.25,41.12,-150.44,['1972'],0.18,0.11,6.66,0.85,0.3,0.0,0.11
MDB,-0.15,12.52,16.21,-0.03,48.11,1631.41,,6.11,2.27,22.86,1.33,0.46,-0.04,-0.19
MD,-0.13,-0.46,1.57,0.09,-273.6,125.12,['1979'],-0.36,-0.14,-4.18,0.89,0.36,0.32,-0.15
MCY,0.04,0.12,0.93,0.12,-1901.63,-6.05,['1961'],0.1,0.09,10.9,0.92,0.06,0.05,0.05
MCW,0.01,1.19,4.65,-0.01,3164.52,-59.94,['1969'],0.6,0.25,4.17,1.03,0.37,-1.59,0.01
MCVT,0.11,0.12,1.53,0.14,0.0,-165.24,,0.17,0.17,7.58,0.0,0.0,0.0,0.12
MCS,-0.01,-0.04,1.13,-0.08,-161.25,-197.54,['1935'],-0.03,-0.0,-33.33,1.09,0.17,-0.49,-0.02
MCRI,0.07,0.11,3.5,0.04,52.33,-45.29,['1972'],0.12,0.11,9.43,0.76,0.1,0.05,0.08
MCRB,-0.45,0.63,4.66,-0.11,-9.52,1046.34,,-0.14,-0.1,-8.14,1.45,0.07,-0.05,-0.65
MCO,0.14,1.78,20.87,0.04,19.37,-8.87,['1900'],1.03,0.29,3.87,0.54,0.51,0.06,0.18
MCLD,-0.89,-18.17,19.16,-2.92,0.0,-26.4,,-9.98,0.22,2.1,0.0,0.01,-0.22,-2.85
MCK,-0.01,53.96,-25.52,0.02,606.06,-3.61,['1833'],26.97,-22.99,-229.86,0.99,0.08,0.07,-0.02
MCHX,-0.16,-0.22,1.4,-0.06,271.17,-71.35,,-0.27,-0.27,-6.4,1.22,0.0,-0.0,-0.21
MCHP,0.04,0.11,7.37,0.03,96.49,-15.78,['1989'],0.1,0.06,10.6,0.72,0.47,0.14,0.04
MCG,-0.09,0.25,5.05,-0.3,44.95,-25.65,['1995'],0.04,0.07,25.7,1.33,0.24,-0.25,-0.11
MCFT,0.09,0.18,3.43,0.12,-180.85,24.02,,0.18,0.14,6.96,0.85,0.18,0.01,0.13
MCD,0.13,-0.98,-44.4,0.04,13.24,-12.42,['1940'],-0.36,0.09,-1.88,0.57,0.66,0.12,0.15
MCBS,0.02,0.2,1.95,0.11,19.7,-195.53,,0.12,0.04,8.73,0.37,0.16,0.0,0.13
MCBC,0.01,0.13,1.53,0.07,3.91,-6.26,['1997'],0.08,0.06,13.1,0.55,0.03,0.0,0.09
MCB,0.01,0.11,1.23,0.09,34.11,22.37,['1999'],0.06,0.05,17.17,0.49,0.01,0.0,0.09
MCAG,-0.0,0.13,-56.32,-0.0,0.0,0.0,,0.06,0.06,17.27,0.0,0.0,0.0,-0.0
MCAF,-0.01,0.21,-44.59,-0.0,0.0,0.0,,0.1,0.1,11.0,0.0,0.0,0.0,-0.01
MCAE,-0.01,0.24,-43.4,-0.01,0.0,0.0,,0.11,0.11,10.19,0.0,0.0,0.0,-0.01
